STATION,DATE,PRCP,TAVG,TMAX,TMIN
GR000016716,7/5/1995,0,29.2,34,23.4
GR000016716,7/6/1995,0,28.9,36.4,23.2
GR000016716,7/7/1995,0,27.9,33.6,23
GR000016716,7/8/1995,0,27.2,31,24.6
GR000016716,7/9/1995,0,26.4,30.4,22.6
GR000016716,7/10/1995,0,25.2,29,22
GR000016716,7/11/1995,0,28.6,34,23
GR000016716,7/12/1995,0,26.8,31.6,22
GR000016716,7/13/1995,0,27.8,33.2,23.6
GR000016716,7/14/1995,0,28,34.2,24.2
GR000016716,7/15/1995,0,27.5,33,21.6
GR000016716,7/16/1995,0,27.8,33,23.2
GR000016716,7/17/1995,0,27.5,32.2,22.8
GR000016716,7/18/1995,0,29.4,36.2,22.8
GR000016716,7/19/1995,0,29.3,34.4,25.4
GR000016716,7/20/1995,0,28.7,32.2,25.4
GR000016716,7/21/1995,0,28.7,32.2,26.2
GR000016716,7/22/1995,0,27.5,31.2,24.6
GR000016716,7/23/1995,0,28,32.8,23.6
GR000016716,7/24/1995,0,28.7,33.2,24
GR000016716,7/25/1995,0,30.3,34.4,25
GR000016716,7/26/1995,0,30.9,35.2,27
GR000016716,7/27/1995,0,30.8,35.2,27.2
GR000016716,7/28/1995,0,29.9,34.2,26.8
GR000016716,7/29/1995,0,29.4,34.2,25.4
GR000016716,7/30/1995,0,27.6,32.4,25.8
GR000016716,7/31/1995,0,27.6,32,24
GR000016716,8/1/1995,0,26.4,32.4,22.6
GR000016716,8/2/1995,0,27.1,32.4,22.8
GR000016716,8/3/1995,0,26.8,32.6,23
GR000016716,8/4/1995,0,26.6,31.4,22.2
GR000016716,8/5/1995,0,27.4,32.8,24.2
GR000016716,8/6/1995,0,28.6,34.4,23.2
GR000016716,8/7/1995,0,28.3,33.4,22.2
GR000016716,8/8/1995,0,28.4,33.4,20.8
GR000016716,8/9/1995,0,29.7,35,23.4
GR000016716,8/10/1995,0,30.2,36.2,24.6
GR000016716,8/11/1995,0,28.3,32.6,25.6
GR000016716,8/12/1995,0,27.7,31.8,24.2
GR000016716,8/13/1995,0,26.2,31,23.6
GR000016716,8/14/1995,0,26.1,31.4,20.8
GR000016716,8/15/1995,0,25.8,31,19.8
GR000016716,8/16/1995,0,26.6,30.6,24.4
GR000016716,8/17/1995,0,26.1,30.6,22.8
GR000016716,8/18/1995,0,26.6,31.2,22
GR000016716,8/19/1995,0,27.8,34,22.8
GR000016716,8/20/1995,0,26.7,32.4,22.4
GR000016716,8/21/1995,0,26.7,32,22.6
GR000016716,8/22/1995,0,26.5,30.6,22.4
GR000016716,8/23/1995,0,27.9,32.6,22.4
GR000016716,8/24/1995,0,27.8,33,23.4
GR000016716,8/25/1995,0,26.4,30,22.6
GR000016716,8/26/1995,0,27.8,32.4,23.6
GR000016716,8/27/1995,1.4,27.2,31,21.4
GR000016716,8/28/1995,0,26.6,30.6,23
GR000016716,8/29/1995,0,26.3,30.2,23
GR000016716,8/30/1995,0,24.4,29.4,21.4
GR000016716,8/31/1995,0,24.9,27.8,22
GR000016716,9/1/1995,0,25.8,30.4,23
GR000016716,9/2/1995,0,24.8,30,21
GR000016716,9/3/1995,0,22.7,30.2,19
GR000016716,9/4/1995,0,25.2,30.4,21.4
GR000016716,9/5/1995,0,25.9,31.2,21.8
GR000016716,9/6/1995,0,27.4,29.8,24
GR000016716,9/7/1995,0,26.4,30.4,23.8
GR000016716,9/8/1995,0,25.1,30,20.6
GR000016716,9/9/1995,0,26.9,31.4,23.4
GR000016716,9/10/1995,0,26.6,31.8,23.2
GR000016716,9/11/1995,0,25.2,30.8,19.6
GR000016716,9/12/1995,0,25.8,31.5,20.2
GR000016716,9/13/1995,0,26,31.4,22.6
GR000016716,9/14/1995,0,25.2,30.2,20.4
GR000016716,9/15/1995,0,25.3,31,21
GR000016716,9/16/1995,0,24.9,30.4,21
GR000016716,9/17/1995,0,25.1,30,20.7
GR000016716,9/18/1995,0,25.3,30.6,20
GR000016716,9/19/1995,0,24.1,26.8,22.4
GR000016716,9/20/1995,0,23.9,27.6,20.8
GR000016716,9/21/1995,0,24.3,28,21.2
GR000016716,9/22/1995,0,25.6,30.2,21.8
GR000016716,9/23/1995,0,24.6,29.4,20.6
GR000016716,9/24/1995,0,20.4,24,19.4
GR000016716,9/25/1995,1.3,20.1,24,18.8
GR000016716,9/26/1995,0.8,20.6,25,15.6
GR000016716,9/27/1995,2.1,21.7,24.8,18.8
GR000016716,9/28/1995,0,22.7,26.2,19.2
GR000016716,9/29/1995,0,24.2,27.4,22.4
GR000016716,9/30/1995,0,20.8,25,18.4
GR000016716,10/1/1995,0,19.3,21.2,18
GR000016716,10/2/1995,0,17.9,22,14.6
GR000016716,10/3/1995,0,18.6,24,11.8
GR000016716,10/4/1995,0,19.8,24.4,15
GR000016716,10/5/1995,0,20.3,25,17.2
GR000016716,10/6/1995,0,20.9,25.8,16.8
GR000016716,10/7/1995,0,20.2,24.8,17.6
GR000016716,10/8/1995,0,19.8,23.4,17.2
GR000016716,10/9/1995,0,19,23,16.8
GR000016716,10/10/1995,0,19.6,23.4,16.2
GR000016716,10/11/1995,0,19.4,23.6,16.2
GR000016716,10/12/1995,0.1,19.7,23.6,17.8
GR000016716,10/13/1995,0,19.6,25,13.8
GR000016716,10/14/1995,0,20,26.4,14
GR000016716,10/15/1995,0,21.4,26.8,16.5
GR000016716,10/16/1995,0,20,23.6,18.4
GR000016716,10/17/1995,0,18.6,22.2,17.2
GR000016716,10/18/1995,0,17.8,22.4,15.4
GR000016716,10/19/1995,0,18.1,23.5,13.2
GR000016716,10/20/1995,0,18.2,24.4,13.8
GR000016716,10/21/1995,0,18.1,23.2,12.4
GR000016716,10/22/1995,0,18.6,23.6,13.2
GR000016716,10/23/1995,0,15.9,19.4,14.8
GR000016716,10/24/1995,2.7,13,14.8,11.8
GR000016716,10/25/1995,0,14.1,17.6,12.6
GR000016716,10/26/1995,0,14.4,19.6,9.8
GR000016716,10/27/1995,5.9,13.2,15.6,12.4
GR000016716,10/28/1995,0,14.4,19,10.2
GR000016716,10/29/1995,0.5,14.8,19.4,10
GR000016716,10/30/1995,0,15.2,21,10.3
GR000016716,10/31/1995,0,15.9,21.5,11.4
GR000016716,11/1/1995,0,16.6,21.2,12.8
GR000016716,11/2/1995,0,16.6,20.4,10.6
GR000016716,11/3/1995,8.4,18,20,16.6
GR000016716,11/4/1995,0.6,18.9,22.4,16
GR000016716,11/5/1995,2.3,17,21.6,14.4
GR000016716,11/6/1995,0.4,11.2,14.8,8.6
GR000016716,11/7/1995,1.8,8.9,11.2,6.4
GR000016716,11/8/1995,0,8.4,10.6,7
GR000016716,11/9/1995,0,9.1,11.8,7
GR000016716,11/10/1995,0,10.3,13.6,7.6
GR000016716,11/11/1995,0,11.8,16,7.6
GR000016716,11/12/1995,0,13.6,17.4,8.6
GR000016716,11/13/1995,0,16,20,11.6
GR000016716,11/14/1995,39.8,16.8,18.4,15.8
GR000016716,11/15/1995,10.5,18.1,20.8,13.6
GR000016716,11/16/1995,0,17.2,20.6,15
GR000016716,11/17/1995,0,17,20,13
GR000016716,11/18/1995,0,19.1,21.2,15.4
GR000016716,11/19/1995,0,13.7,19.2,10
GR000016716,11/20/1995,0,9.2,11.8,8
GR000016716,11/21/1995,0,6.3,9.4,4.8
GR000016716,11/22/1995,2.2,5.4,7.4,4.2
GR000016716,11/23/1995,0,7.3,10.6,4
GR000016716,11/24/1995,0,7.4,10.6,4.2
GR000016716,11/25/1995,0,9.7,11.2,6.8
GR000016716,11/26/1995,0,11.6,13.2,10.2
GR000016716,11/27/1995,0,13.6,15.8,11.2
GR000016716,11/28/1995,0,16.5,17.8,14
GR000016716,11/29/1995,0,16.1,18.8,14.6
GR000016716,11/30/1995,7,13.7,17,9.2
GR000016716,12/1/1995,3.9,14.4,17.2,11.8
GR000016716,12/2/1995,0,14.2,18.4,11
GR000016716,12/3/1995,0,13.2,15.4,11
GR000016716,12/4/1995,15,13.7,16.8,12
GR000016716,12/5/1995,3.1,13.5,17.4,11.8
GR000016716,12/6/1995,3.5,13.9,15.6,11
GR000016716,12/7/1995,15,12.7,15.4,11.8
GR000016716,12/8/1995,0.1,9.1,11.8,8.8
GR000016716,12/9/1995,0,7.9,9.2,8
GR000016716,12/10/1995,0,7.9,9.2,7
GR000016716,12/11/1995,0,7.2,9.2,7.8
GR000016716,12/12/1995,0,8,12.2,2.8
GR000016716,12/13/1995,1.7,9.5,12,5.4
GR000016716,12/14/1995,0.2,13.2,15.6,10
GR000016716,12/15/1995,0,12.9,16,9.2
GR000016716,12/16/1995,0,12.7,15.4,11.8
GR000016716,12/17/1995,0,9.5,12,8.4
GR000016716,12/18/1995,2.9,8.7,12,6
GR000016716,12/19/1995,4,13.6,15.6,9.2
GR000016716,12/20/1995,0,12.6,15.2,10.6
GR000016716,12/21/1995,0,11.8,16,7
GR000016716,12/22/1995,0,11.3,15.6,7.8
GR000016716,12/23/1995,0,13.3,17,9.6
GR000016716,12/24/1995,0,15.6,16.6,11
GR000016716,12/25/1995,0,16.2,18.4,14.6
GR000016716,12/26/1995,0,16.1,17.6,14.6
GR000016716,12/27/1995,0,16.3,17.4,14.8
GR000016716,12/28/1995,0,15.8,17.4,14.4
GR000016716,12/29/1995,0.4,15.1,16.4,13.6
GR000016716,12/30/1995,4.5,13.7,16.4,10.8
GR000016716,12/31/1995,0,13.1,15.6,10
GR000016716,1/1/1996,10.9,13.9,16.4,13.2
GR000016716,1/2/1996,0.1,14.1,17,11.6
GR000016716,1/3/1996,0.7,12.7,14.4,12.2
GR000016716,1/4/1996,0,9.9,12.4,9
GR000016716,1/5/1996,0.4,8.3,12.2,7.2
GR000016716,1/6/1996,0,8.4,12.4,4.8
GR000016716,1/7/1996,0,9.3,10.6,9
GR000016716,1/8/1996,0,10.3,11.4,9
GR000016716,1/9/1996,0.6,11.1,12.4,10.4
GR000016716,1/10/1996,0,9.9,12.8,7.2
GR000016716,1/11/1996,0,9.8,12.8,7.2
GR000016716,1/12/1996,0,9.7,12.8,6.8
GR000016716,1/13/1996,0,8.9,10.4,7.6
GR000016716,1/14/1996,0.7,9.3,10.8,8.6
GR000016716,1/15/1996,0,6.9,9.8,6
GR000016716,1/16/1996,0,4.2,6.4,3
GR000016716,1/17/1996,0.5,2.3,4.6,1.6
GR000016716,1/18/1996,0,4.5,7.8,2.8
GR000016716,1/19/1996,0,5,11,0.6
GR000016716,1/20/1996,0,8.3,12,4.6
GR000016716,1/21/1996,0.4,8.8,10.2,8
GR000016716,1/22/1996,1.6,7.7,8.8,7.4
GR000016716,1/23/1996,0,6.9,9,5.8
GR000016716,1/24/1996,0,7.8,9.2,5.8
GR000016716,1/25/1996,0,12.2,13.4,9.2
GR000016716,1/26/1996,0,14.2,16,12.2
GR000016716,1/27/1996,4.8,12.9,14.8,11.6
GR000016716,1/28/1996,0,11.9,15.4,9
GR000016716,1/29/1996,0.2,11.5,12.2,11
GR000016716,1/30/1996,0,12.3,14,10.4
GR000016716,1/31/1996,23.4,7.8,13.2,6.4
GR000016716,2/1/1996,0,4.4,6.4,4
GR000016716,2/2/1996,0,5.2,9.6,2.6
GR000016716,2/3/1996,0,7.4,13,1.8
GR000016716,2/4/1996,0.1,11.4,15.8,6.2
GR000016716,2/5/1996,15.2,13.9,17.2,12.6
GR000016716,2/6/1996,0,12.3,15.6,11
GR000016716,2/7/1996,3.4,11.7,14,8
GR000016716,2/8/1996,24.3,9.9,14,9
GR000016716,2/9/1996,0,9.1,11.4,8.4
GR000016716,2/10/1996,0,6.6,8.4,6.4
GR000016716,2/11/1996,0,7.1,9.4,6
GR000016716,2/12/1996,0,8.4,11,6.8
GR000016716,2/13/1996,2.2,10.2,12.8,9.2
GR000016716,2/14/1996,0,12.1,17.2,7
GR000016716,2/15/1996,0,11.8,16.4,7.4
GR000016716,2/16/1996,0,11.2,14.4,9
GR000016716,2/17/1996,0,11.2,13.8,9.6
GR000016716,2/18/1996,0,11.5,15.6,10.2
GR000016716,2/19/1996,0,11.6,15.2,9.6
GR000016716,2/20/1996,0,12.8,15.8,8.2
GR000016716,2/21/1996,0,15.8,17.8,13.8
GR000016716,2/22/1996,0,15.1,15.8,14.2
GR000016716,2/23/1996,11,10.4,14.2,9.2
GR000016716,2/24/1996,0,11.6,14.4,9
GR000016716,2/25/1996,0,10.6,14,9.2
GR000016716,2/26/1996,0,8.4,11.4,7
GR000016716,2/27/1996,0,7.2,11.2,4.6
GR000016716,2/28/1996,0,6.7,8,4.4
GR000016716,2/29/1996,0,6.8,8.4,6.4
GR000016716,3/1/1996,0,6.7,10.2,4.6
GR000016716,3/2/1996,0,10.1,14.4,3.6
GR000016716,3/3/1996,0,7.1,13.4,5.4
GR000016716,3/4/1996,0.1,6.2,9.6,4.8
GR000016716,3/5/1996,0.9,4.8,6.6,4.2
GR000016716,3/6/1996,0,4.3,7.2,3.6
GR000016716,3/7/1996,0,5.9,9.8,1.4
GR000016716,3/8/1996,0,7.6,9.4,6
GR000016716,3/9/1996,0,6.9,9.2,6
GR000016716,3/10/1996,0,7.4,10,5.8
GR000016716,3/11/1996,0,6.3,8.4,5
GR000016716,3/12/1996,2.7,7.6,9.4,5.4
GR000016716,3/13/1996,0,11.4,14.6,9
GR000016716,3/14/1996,2.6,11.1,12.2,9.8
GR000016716,3/15/1996,0.2,11.1,13.4,10.2
GR000016716,3/16/1996,13.1,10.2,11.4,10
GR000016716,3/17/1996,0,10.9,15,6.2
GR000016716,3/18/1996,3.2,10.2,13,9.2
GR000016716,3/19/1996,0,8.3,9.4,8
GR000016716,3/20/1996,0,9.1,12,8
GR000016716,3/21/1996,0,10.8,13.8,8.2
GR000016716,3/22/1996,0,8.8,11.2,8.6
GR000016716,3/23/1996,0,8.3,12,4.2
GR000016716,3/24/1996,0,9.3,12.2,7
GR000016716,3/25/1996,0,10.4,14.4,5
GR000016716,3/26/1996,0,12.1,15.4,7.4
GR000016716,3/27/1996,0.6,13.1,15,11
GR000016716,3/28/1996,0,16.4,19.6,12
GR000016716,3/29/1996,0.5,14.5,18.6,11.6
GR000016716,3/30/1996,0,14.9,18.4,11.6
GR000016716,3/31/1996,6.9,12.7,15.6,9
GR000016716,4/1/1996,0,13.2,17.6,8.8
GR000016716,4/2/1996,0,13.1,16.6,7.6
GR000016716,4/3/1996,0,15.1,18.2,11.6
GR000016716,4/4/1996,0,15.9,20.4,11
GR000016716,4/5/1996,0,14.2,17,10.8
GR000016716,4/6/1996,1.5,13.7,19,11.8
GR000016716,4/7/1996,0.4,13.8,18.2,10.6
GR000016716,4/8/1996,0,13.5,17.6,9
GR000016716,4/9/1996,0,13.8,17.2,11
GR000016716,4/10/1996,0,14.4,18,10.6
GR000016716,4/11/1996,1.2,12.7,16,11.2
GR000016716,4/12/1996,0,12.9,18.4,7
GR000016716,4/13/1996,0,13.6,17.2,7.8
GR000016716,4/14/1996,0,15.2,18.2,9.6
GR000016716,4/15/1996,4,14.2,16.2,12.2
GR000016716,4/16/1996,0,12.4,16.6,7.8
GR000016716,4/17/1996,0,13.2,16.8,9.4
GR000016716,4/18/1996,0,12.8,16,9.8
GR000016716,4/19/1996,0,13.6,17.2,8.4
GR000016716,4/20/1996,0,14.4,18.6,9.8
GR000016716,4/21/1996,0,14.4,18.4,11.2
GR000016716,4/22/1996,0,14.6,19.4,9.2
GR000016716,4/23/1996,0,16.1,22.4,8.2
GR000016716,4/24/1996,0,15.8,20.6,10
GR000016716,4/25/1996,0,15.8,20,11
GR000016716,4/26/1996,0,15.6,19.6,9.8
GR000016716,4/27/1996,0,17.6,22,12
GR000016716,4/28/1996,0,19.6,23.6,14.4
GR000016716,4/29/1996,0,18.1,22,11.2
GR000016716,4/30/1996,0,17.3,21.4,12.8
GR000016716,5/1/1996,0,19.1,21.6,13
GR000016716,5/2/1996,0,20.2,24.2,15.6
GR000016716,5/3/1996,0,20.2,24.4,15.4
GR000016716,5/4/1996,0,20.5,24.2,15.4
GR000016716,5/5/1996,0,22.4,27.6,16.4
GR000016716,5/6/1996,0,23.5,29.8,17
GR000016716,5/7/1996,0,21.9,29.4,19
GR000016716,5/8/1996,0,20.7,27,15.2
GR000016716,5/9/1996,0,20.7,24.8,15.2
GR000016716,5/10/1996,0,20.4,24.6,16.6
GR000016716,5/11/1996,0,21.6,27.6,16.4
GR000016716,5/12/1996,0,21.3,25.4,18
GR000016716,5/13/1996,0,20.3,24.4,15.6
GR000016716,5/14/1996,0,19.4,24.5,16
GR000016716,5/15/1996,0,20.3,25,16.6
GR000016716,5/16/1996,0,20.7,24.8,16.4
GR000016716,5/17/1996,0,20.9,24.5,17.4
GR000016716,5/18/1996,0,21.2,25.6,17.4
GR000016716,5/19/1996,0,23,27.6,17.2
GR000016716,5/20/1996,0,23.9,29.4,17.6
GR000016716,5/21/1996,0,24.1,29,19.8
GR000016716,5/22/1996,0,25.7,30.2,19.8
GR000016716,5/23/1996,0,25.2,30,22.6
GR000016716,5/24/1996,0,23.6,28.2,18.2
GR000016716,5/25/1996,0,22.4,26.6,19.8
GR000016716,5/26/1996,0,21.5,25.4,16
GR000016716,5/27/1996,0,23.1,26.8,18.5
GR000016716,5/28/1996,0,22.9,26.4,19
GR000016716,5/29/1996,0,19.9,23,17.6
GR000016716,5/30/1996,1.9,19.9,22.6,16.4
GR000016716,5/31/1996,0,24.4,27.6,18.2
GR000016716,6/1/1996,0,26.1,30,20.4
GR000016716,6/2/1996,0,24.9,28.6,22
GR000016716,6/3/1996,0,23.6,30,19
GR000016716,6/4/1996,0,23.1,28.4,17.4
GR000016716,6/5/1996,0,24.9,29.8,17.8
GR000016716,6/6/1996,0,28.4,32,23.4
GR000016716,6/7/1996,0,27.3,30,23.6
GR000016716,6/8/1996,0,28.2,32,23.6
GR000016716,6/9/1996,0,29.3,33.6,23.2
GR000016716,6/10/1996,0,30.2,34.6,24.2
GR000016716,6/11/1996,0,27.8,32.4,23.2
GR000016716,6/12/1996,0,27.5,34,22.4
GR000016716,6/13/1996,0,27.3,34.8,22.6
GR000016716,6/14/1996,0,26.3,33.8,20.6
GR000016716,6/15/1996,0,24.4,29.2,22.2
GR000016716,6/16/1996,0,22.8,26.8,20.2
GR000016716,6/17/1996,0,22.5,27.6,18.4
GR000016716,6/18/1996,0,24.6,28.8,19
GR000016716,6/19/1996,0,23.4,30,18.6
GR000016716,6/20/1996,0,22.8,28.4,17.8
GR000016716,6/21/1996,0,24.4,29.4,20.4
GR000016716,6/22/1996,0,24.8,29.2,19
GR000016716,6/23/1996,0,26.8,31.8,20.4
GR000016716,6/24/1996,0,28.3,32.6,24
GR000016716,6/25/1996,0,27.2,33.2,21.8
GR000016716,6/26/1996,0,29.3,35.4,22.8
GR000016716,6/27/1996,0,26.3,30,24.6
GR000016716,6/28/1996,0,25.1,31,21.4
GR000016716,6/29/1996,0,24.1,29.4,19
GR000016716,6/30/1996,0,24.9,30,19.6
GR000016716,7/1/1996,0,26.6,31,21.6
GR000016716,7/2/1996,0,27.2,31.4,19.8
GR000016716,7/3/1996,0,27.7,32.4,19.8
GR000016716,7/4/1996,0,29.6,33.2,23
GR000016716,7/5/1996,0,30,35.6,21.8
GR000016716,7/6/1996,0,29.7,35.8,22.6
GR000016716,7/7/1996,0,30.3,36.4,23.4
GR000016716,7/8/1996,0,29.9,35.6,23.6
GR000016716,7/9/1996,0,29.9,36,25
GR000016716,7/10/1996,0,27.4,32,23.6
GR000016716,7/11/1996,0,26.3,31.4,22.4
GR000016716,7/12/1996,0,26.8,31,19.8
GR000016716,7/13/1996,0,27.5,31,22.2
GR000016716,7/14/1996,0,28.8,32.4,23.4
GR000016716,7/15/1996,0,30.6,35,25.2
GR000016716,7/16/1996,0,30.9,36.6,25.8
GR000016716,7/17/1996,0,29.6,33.2,25.2
GR000016716,7/18/1996,0,27.8,32,23.6
GR000016716,7/19/1996,0,27.3,32.2,23.2
GR000016716,7/20/1996,0,28.1,32.6,21.6
GR000016716,7/21/1996,0,27.8,32.6,24.2
GR000016716,7/22/1996,0,25.8,31.6,22
GR000016716,7/23/1996,0,25.8,29.8,20.8
GR000016716,7/24/1996,0,26.6,30.4,22
GR000016716,7/25/1996,0,26.2,31.6,19.6
GR000016716,7/26/1996,0,28.4,35,22.4
GR000016716,7/27/1996,0,29,34.6,23.4
GR000016716,7/28/1996,0,29.4,34.4,22.4
GR000016716,7/29/1996,0,29.8,34.8,23.8
GR000016716,7/30/1996,0,27.4,31.8,21.8
GR000016716,7/31/1996,0,27.4,31.6,22.4
GR000016716,8/1/1996,0,27.2,32,22
GR000016716,8/2/1996,0,30.4,35.4,22.4
GR000016716,8/3/1996,0,32.3,36.6,26.6
GR000016716,8/4/1996,0,32.6,36.6,27.8
GR000016716,8/5/1996,0,32.2,36.8,28.2
GR000016716,8/6/1996,0,31.6,37.6,26.2
GR000016716,8/7/1996,0,29.3,34.4,24
GR000016716,8/8/1996,0,29.6,34.4,24.2
GR000016716,8/9/1996,14.2,26.7,34,22.8
GR000016716,8/10/1996,0,25.4,29.8,22.6
GR000016716,8/11/1996,0,25.8,30,21.6
GR000016716,8/12/1996,0,26.8,32.8,22.2
GR000016716,8/13/1996,0,27.4,32.4,23.2
GR000016716,8/14/1996,0,27.7,33.4,22.8
GR000016716,8/15/1996,0,28.9,34.8,24
GR000016716,8/16/1996,0,28.2,31.8,23.8
GR000016716,8/17/1996,0,29.7,35,25.4
GR000016716,8/18/1996,0,27.2,32.4,22.6
GR000016716,8/19/1996,0,26,31,22.8
GR000016716,8/20/1996,7.7,24.4,29.4,19.4
GR000016716,8/21/1996,0,25.6,30.6,21
GR000016716,8/22/1996,0,26.2,31.6,22
GR000016716,8/23/1996,0,26.4,29.4,23.4
GR000016716,8/24/1996,0,26.2,31.4,22.4
GR000016716,8/25/1996,0,26.6,31.4,22.2
GR000016716,8/26/1996,0,26.4,32,22.2
GR000016716,8/27/1996,0,28.2,32.6,21.6
GR000016716,8/28/1996,0,28.2,32.4,24.6
GR000016716,8/29/1996,0,27.6,32.4,23.6
GR000016716,8/30/1996,0,27.1,31.4,23.8
GR000016716,8/31/1996,0,26.1,30.8,21.6
GR000016716,9/1/1996,0,26.7,31.8,22.8
GR000016716,9/2/1996,0,26.8,31.5,23.8
GR000016716,9/3/1996,0,25,29,22
GR000016716,9/4/1996,0,26,30.2,21.6
GR000016716,9/5/1996,0,26.1,29.8,23.2
GR000016716,9/6/1996,0,24.7,29.6,22.5
GR000016716,9/7/1996,0,23.9,27.4,21.4
GR000016716,9/8/1996,1.8,21.1,25.2,17.4
GR000016716,9/9/1996,0,22.2,26.4,17
GR000016716,9/10/1996,0,22.9,27.6,19.6
GR000016716,9/11/1996,0,23.3,28.4,19
GR000016716,9/12/1996,0,24.4,28,20.2
GR000016716,9/13/1996,0,27.2,30.8,23.8
GR000016716,9/14/1996,0,25.7,29.5,22.2
GR000016716,9/15/1996,0,23.4,27.8,20.2
GR000016716,9/16/1996,0,22.2,27.5,18
GR000016716,9/17/1996,0,22.6,27,20.4
GR000016716,9/18/1996,0.2,22.8,27,18.8
GR000016716,9/19/1996,0,23.9,27.4,21.4
GR000016716,9/20/1996,9.1,22.5,27.4,19.8
GR000016716,9/21/1996,0,23.4,28.6,19.4
GR000016716,9/22/1996,0,23.9,28.4,20.6
GR000016716,9/23/1996,0.3,25.1,28.6,21.6
GR000016716,9/24/1996,0,24.1,27.6,21.2
GR000016716,9/25/1996,0,23.7,27.6,21.2
GR000016716,9/26/1996,0,22.8,26.8,18
GR000016716,9/27/1996,18.5,21.1,24.2,18
GR000016716,9/28/1996,0,20.3,24.6,17.8
GR000016716,9/29/1996,0,19.3,23,17
GR000016716,9/30/1996,0,18.5,20.8,16.2
GR000016716,10/1/1996,0,19,22.2,15.8
GR000016716,10/2/1996,0,19.2,23.8,13.6
GR000016716,10/3/1996,0,19.9,25,15.4
GR000016716,10/4/1996,0,21.4,26.4,16.4
GR000016716,10/5/1996,0,20.7,25,17.6
GR000016716,10/6/1996,13.4,19.7,23.4,17.2
GR000016716,10/7/1996,0,19.8,24.4,17.6
GR000016716,10/8/1996,0,19.2,22.6,16.8
GR000016716,10/9/1996,7.3,16.8,19.4,15.2
GR000016716,10/10/1996,2.2,18.1,23.4,15.6
GR000016716,10/11/1996,0,18.4,21.8,16.6
GR000016716,10/12/1996,0,17.6,21.4,15.4
GR000016716,10/13/1996,0,16.4,21.4,12.6
GR000016716,10/14/1996,0.3,17.1,20.4,13.4
GR000016716,10/15/1996,0,18.1,22.6,12.8
GR000016716,10/16/1996,0,18.5,21.8,14.6
GR000016716,10/17/1996,0,20.4,23.2,18.2
GR000016716,10/18/1996,11,19.9,23.2,15.4
GR000016716,10/19/1996,0,19.6,23.8,16.8
GR000016716,10/20/1996,0,17.6,22,12.8
GR000016716,10/21/1996,0,17.4,20.6,14.6
GR000016716,10/22/1996,0,17.6,20.8,14.2
GR000016716,10/23/1996,0,15.8,19.2,14
GR000016716,10/24/1996,0,13.8,16.2,12.6
GR000016716,10/25/1996,0,12.4,15.4,10.4
GR000016716,10/26/1996,0,12.3,17.2,8.2
GR000016716,10/27/1996,0,12.8,15.6,10.2
GR000016716,10/28/1996,0,13,16.8,10.2
GR000016716,10/29/1996,0,14.6,20,9
GR000016716,10/30/1996,0,17.2,22.2,13
GR000016716,10/31/1996,0,16.8,21.4,13.8
GR000016716,11/1/1996,2.8,14.9,19,13.4
GR000016716,11/2/1996,0,14.8,19.4,10.4
GR000016716,11/3/1996,0,15.2,20,12.6
GR000016716,11/4/1996,0,14.6,20.8,8
GR000016716,11/5/1996,0,15.9,21.8,10.4
GR000016716,11/6/1996,0,16.4,21.6,11.2
GR000016716,11/7/1996,0,16.1,21.4,11.4
GR000016716,11/8/1996,0,16,20.8,12.6
GR000016716,11/9/1996,0,16.4,21,11.4
GR000016716,11/10/1996,0,15.9,19.6,14.4
GR000016716,11/11/1996,0,14.2,19.4,9.8
GR000016716,11/12/1996,0,14.1,19.2,9.8
GR000016716,11/13/1996,0,14.8,19.4,10.6
GR000016716,11/14/1996,0,14.8,19.4,10.2
GR000016716,11/15/1996,0,14.3,19.6,10.8
GR000016716,11/16/1996,0,14.1,19.2,10.6
GR000016716,11/17/1996,0,14.7,18,11.4
GR000016716,11/18/1996,0,16.2,17.4,13.8
GR000016716,11/19/1996,0,17.8,20.2,14.8
GR000016716,11/20/1996,3,17.1,19.6,12.6
GR000016716,11/21/1996,0,18.5,20.4,16.4
GR000016716,11/22/1996,0,16.7,19.4,13
GR000016716,11/23/1996,0,17.4,21.6,13.2
GR000016716,11/24/1996,0,18.3,20.2,15
GR000016716,11/25/1996,6,14.7,19.4,13.2
GR000016716,11/26/1996,0,15.2,17.2,12.2
GR000016716,11/27/1996,4.7,15.6,18.4,12.8
GR000016716,11/28/1996,0,13.9,17.4,12.4
GR000016716,11/29/1996,0,17.1,18.6,11
GR000016716,11/30/1996,2.6,16.8,19.6,14.4
GR000016716,12/1/1996,0.7,14.6,17.4,10.4
GR000016716,12/2/1996,18.7,14.2,17.2,12
GR000016716,12/3/1996,2.1,13.6,16.4,11.8
GR000016716,12/4/1996,0,11.9,14.4,10.6
GR000016716,12/5/1996,0,13.1,17.4,9.4
GR000016716,12/6/1996,0,13.3,15.8,12.4
GR000016716,12/7/1996,0,12.1,15.2,9.6
GR000016716,12/8/1996,0,11.9,14.2,8
GR000016716,12/9/1996,0,12.2,16,9.8
GR000016716,12/10/1996,2,10.7,12.6,8.6
GR000016716,12/11/1996,20.8,10.6,12.2,9
GR000016716,12/12/1996,5.2,10.9,15.2,9.2
GR000016716,12/13/1996,0,10.3,15.6,7
GR000016716,12/14/1996,0,13.6,16.4,9.6
GR000016716,12/15/1996,4.2,14.5,16.8,12.2
